uid,age,sex,active_date,limit
52650,40,01,2016-02-16,5.9746772897
54831,30,02,2016-04-21,6.1534138563
10862,35,01,2016-06-08,6.2920545271
21757,25,01,2016-05-07,5.7227683627
27330,30,01,2015-12-17,6.2920545271
84422,30,01,2015-12-30,6.1534138563
15587,40,01,2016-03-15,5.2921539288
52713,35,01,2016-01-02,5.9746772897
17660,30,01,2015-12-02,6.2920545271
47874,30,02,2016-04-26,5.2921539288
66748,25,02,2016-01-28,5.7227683627
62818,40,01,2016-03-23,5.7227683627
11684,30,01,2016-03-20,5.2921539288
13904,35,01,2016-06-18,5.9746772897
67672,35,01,2016-04-23,5.9746772897
18347,45,01,2016-03-22,6.1534138563
26888,30,01,2016-05-12,6.2920545271
48307,45,01,2016-02-16,6.2920545271
44591,25,01,2016-04-28,6.2920545271
2688,35,01,2015-12-08,6.2920545271
10434,40,01,2016-02-20,5.9746772897
53456,30,01,2016-06-05,5.2921539288
27312,30,02,2016-01-31,5.9746772897
73448,30,01,2016-04-24,5.2921539288
28361,45,01,2015-12-21,6.2920545271
39222,40,01,2016-02-05,5.9746772897
32212,30,01,2016-03-19,6.1534138563
39363,35,01,2015-12-24,6.2920545271
34789,30,01,2016-03-23,5.7227683627
16121,35,01,2016-06-14,6.1534138563
9368,25,02,2015-12-28,6.2920545271
41994,30,02,2016-01-15,5.9746772897
69878,35,01,2016-04-21,6.2920545271
18941,30,01,2016-02-16,5.9746772897
55496,35,01,2016-02-10,5.7227683627
13366,40,01,2015-12-29,5.9746772897
67344,35,01,2016-01-08,6.2920545271
15823,35,01,2016-02-05,6.1534138563
66321,30,01,2016-05-25,5.9746772897
55348,25,01,2016-04-20,6.1534138563
45785,30,01,2016-02-13,5.2921539288
2876,45,01,2016-04-25,6.1534138563
5707,25,01,2016-03-17,5.2921539288
51700,30,01,2016-04-15,6.1534138563
10694,30,01,2016-02-10,6.2920545271
87956,40,02,2016-05-10,5.7227683627
78174,30,01,2015-12-29,5.9746772897
536,30,01,2016-04-12,5.2921539288
70067,35,01,2016-05-09,6.2920545271
8518,35,01,2015-12-14,6.2920545271
74700,50,01,2016-06-02,5.7227683627
21498,35,01,2016-01-02,5.9746772897
74783,35,01,2016-06-09,5.7227683627
89649,30,02,2016-06-21,5.2921539288
80377,35,02,2016-06-22,6.2920545271
8581,35,01,2016-06-02,5.2921539288
86642,45,01,2016-05-09,6.2920545271
60773,40,01,2016-03-24,5.7227683627
81780,40,02,2016-04-12,6.2920545271
1986,40,01,2016-02-17,5.9746772897
30917,40,01,2016-05-01,5.9746772897
38640,25,01,2016-02-03,5.2921539288
5083,25,01,2016-06-28,5.2921539288
87962,30,02,2016-03-13,6.2920545271
89892,40,01,2016-02-15,5.7227683627
28548,35,01,2016-06-16,6.2920545271
65598,30,01,2016-05-28,5.9746772897
76462,30,01,2016-05-31,6.2920545271
74651,40,02,2016-06-05,6.1534138563
38260,30,01,2016-04-20,5.7227683627
13798,25,02,2016-06-26,5.9746772897
65779,30,01,2015-12-29,5.2921539288
77996,35,01,2015-12-07,6.2920545271
39947,50,01,2016-05-27,6.2920545271
13391,35,01,2016-04-20,6.2920545271
60829,35,02,2016-02-19,6.2920545271
64308,50,01,2016-04-20,5.9746772897
52552,30,01,2016-01-19,5.7227683627
76598,35,01,2016-03-26,5.9746772897
54951,30,01,2016-03-29,6.1534138563
51365,35,01,2015-12-17,6.2920545271
6639,40,01,2015-12-17,6.1534138563
5907,35,01,2016-02-04,5.7227683627
10471,30,01,2016-06-11,6.2920545271
72328,30,01,2016-06-16,6.2920545271
41123,30,01,2016-05-04,5.7227683627
51334,30,01,2016-01-08,6.2920545271
7288,40,01,2016-01-08,6.1534138563
69857,30,01,2016-06-16,5.9746772897
44369,40,01,2016-03-29,6.2920545271
39505,30,02,2016-05-20,6.1534138563
49461,30,01,2016-06-16,5.7227683627
37502,30,01,2016-04-22,5.7227683627
65927,35,01,2016-05-26,5.2921539288
34137,35,01,2015-12-18,5.9746772897
24238,25,01,2016-06-26,5.2921539288
21987,40,01,2015-12-02,6.2920545271
70986,30,01,2016-06-22,5.9746772897
9825,35,01,2016-01-09,6.2920545271
58155,35,01,2016-04-30,6.2920545271
28297,35,01,2016-02-06,5.9746772897
22747,35,01,2016-05-11,5.9746772897
12901,40,01,2016-01-17,6.2920545271
61638,35,01,2016-02-06,6.2920545271
35024,30,01,2016-04-18,5.7227683627
88847,40,01,2015-12-27,6.2920545271
38214,30,01,2015-12-31,5.7227683627
41458,40,01,2016-02-18,6.2920545271
74986,35,01,2016-06-08,5.9746772897
9394,40,02,2016-06-07,5.9746772897
2609,30,01,2016-02-05,5.7227683627
34728,35,01,2016-02-13,5.9746772897
45333,30,01,2015-12-16,6.2920545271
63701,35,01,2016-01-03,6.2920545271
6289,30,01,2016-01-21,6.2920545271
75512,35,01,2016-01-03,5.7227683627
40542,40,01,2016-01-28,5.2921539288
54896,50,01,2016-05-31,6.1534138563
40309,35,01,2016-04-29,5.2921539288
33124,35,01,2016-01-29,5.2921539288
50157,30,01,2015-12-18,5.9746772897
47956,30,01,2016-01-10,6.2920545271
1515,35,01,2016-06-18,6.1534138563
42511,45,01,2016-01-28,6.2920545271
2018,30,01,2016-01-10,5.9746772897
15356,35,01,2016-02-18,6.2920545271
72176,45,01,2016-04-29,5.7227683627
29291,30,01,2015-12-05,6.2920545271
31284,35,01,2016-01-29,5.2921539288
15097,35,01,2016-03-26,6.1534138563
79829,35,01,2016-04-13,6.1534138563
46347,35,01,2016-01-28,5.9746772897
82451,35,02,2016-01-30,6.2920545271
64172,35,01,2015-12-02,6.2920545271
78181,40,02,2016-01-28,5.9746772897
55478,30,02,2016-04-13,5.9746772897
42467,45,01,2015-12-17,6.2920545271
47279,25,01,2016-06-18,5.2921539288
34458,35,01,2016-01-30,6.2920545271
61325,40,01,2016-01-10,5.9746772897
90748,30,01,2016-02-05,6.2920545271
34811,45,01,2015-12-30,5.9746772897
43634,30,01,2016-03-17,5.9746772897
63492,35,01,2016-01-28,6.2920545271
21778,45,01,2015-12-30,5.9746772897
13527,25,02,2016-04-15,5.2921539288
56849,40,01,2016-02-03,6.2920545271
28279,30,01,2016-04-24,5.9746772897
79562,40,01,2016-05-13,5.9746772897
30968,25,01,2016-04-21,5.9746772897
58943,35,02,2016-04-14,5.2921539288
65397,30,01,2016-04-17,5.7227683627
72903,30,01,2016-06-04,5.7227683627
57840,30,02,2016-03-25,5.7227683627
40682,30,01,2016-04-14,6.2920545271
54433,30,01,2016-05-30,5.2921539288
48667,25,01,2015-12-04,5.7227683627
50101,40,01,2016-05-24,5.9746772897
9804,25,01,2016-03-31,5.7227683627
15098,25,02,2016-04-04,6.1534138563
38413,30,02,2016-01-09,5.9746772897
46830,30,01,2016-01-10,5.9746772897
88890,50,01,2016-06-16,6.2920545271
60917,30,01,2016-03-20,5.2921539288
52696,40,01,2016-04-25,6.1534138563
78513,35,01,2016-05-05,6.2920545271
37755,25,01,2016-02-15,6.1534138563
12770,30,01,2016-03-24,5.7227683627
43076,40,01,2016-05-21,6.1534138563
80194,30,02,2016-06-18,5.9746772897
4167,30,01,2016-01-01,5.9746772897
39179,25,01,2016-02-16,5.2921539288
57390,30,01,2016-04-20,5.7227683627
89210,35,01,2015-12-26,6.2920545271
77057,30,01,2016-04-24,5.9746772897
42604,30,02,2016-01-28,5.7227683627
63477,30,01,2016-06-16,6.2920545271
23955,25,01,2016-06-23,6.2920545271
9615,40,01,2016-02-13,6.2920545271
71922,30,01,2016-05-06,5.9746772897
5932,30,01,2016-06-19,5.9746772897
44475,40,01,2016-03-14,5.2921539288
50986,30,01,2016-02-16,5.9746772897
34422,35,01,2016-03-24,5.9746772897
49828,30,01,2016-06-18,6.1534138563
79006,30,02,2016-05-14,5.7227683627
32317,30,01,2016-05-21,5.7227683627
3177,30,01,2016-01-16,5.7227683627
84321,25,01,2016-05-03,5.7227683627
5658,35,01,2016-02-22,5.7227683627
4285,30,01,2016-04-21,5.9746772897
70787,35,01,2016-05-24,5.2921539288
7577,25,01,2016-03-17,5.2921539288
58575,25,01,2016-03-13,5.2921539288
15750,30,01,2015-12-17,5.9746772897
19727,25,01,2016-04-02,5.9746772897
43059,30,02,2016-01-29,6.1534138563
61208,25,01,2015-12-16,5.9746772897
45490,30,01,2015-12-31,5.7227683627
4593,25,01,2016-03-25,5.2921539288
3965,40,01,2015-12-17,6.1534138563
64381,30,01,2016-04-28,6.2920545271
66288,30,01,2016-02-29,5.7227683627
18522,30,01,2015-12-31,5.2921539288
3001,35,01,2015-12-30,6.1534138563
62827,40,01,2016-05-21,6.2920545271
1904,30,01,2015-12-17,6.1534138563
72077,35,01,2015-12-29,6.2920545271
6005,30,01,2015-12-27,5.2921539288
18518,30,01,2016-06-16,5.7227683627
55366,30,01,2016-03-04,5.2921539288
88968,40,01,2016-02-16,6.2920545271
6727,30,01,2016-01-28,5.9746772897
43650,25,01,2016-04-15,5.9746772897
88001,30,01,2016-01-28,5.7227683627
60102,35,01,2016-01-09,5.9746772897
64604,30,01,2016-01-11,5.2921539288
31314,30,01,2016-02-12,5.7227683627
6793,30,02,2016-06-16,5.7227683627
14013,35,01,2016-05-03,5.2921539288
87567,30,02,2016-03-15,6.1534138563
36205,35,01,2016-02-18,6.2920545271
83971,30,01,2016-06-13,6.2920545271
33988,35,02,2016-01-08,5.9746772897
15513,40,01,2016-01-28,6.2920545271
80844,40,01,2016-03-21,6.1534138563
63867,35,01,2015-12-30,5.9746772897
22046,40,01,2016-01-08,6.2920545271
8591,40,01,2016-04-24,6.1534138563
51616,35,01,2015-12-02,6.2920545271
11255,30,01,2016-05-10,6.1534138563
57105,40,01,2016-05-24,6.1534138563
49391,35,02,2016-03-05,5.9746772897
4520,45,01,2015-12-02,5.7227683627
11245,40,01,2016-04-14,5.7227683627
56514,50,01,2015-12-02,6.2920545271
13507,35,01,2016-04-25,6.1534138563
22249,35,01,2016-03-04,6.2920545271
35634,35,01,2015-12-03,6.2920545271
10167,30,01,2016-04-06,5.2921539288
61643,35,01,2016-04-07,5.7227683627
28742,35,01,2016-05-31,6.1534138563
23311,35,01,2016-03-29,5.7227683627
9096,45,01,2016-02-09,5.2921539288
4487,40,01,2016-05-21,5.2921539288
1535,30,01,2016-03-29,5.9746772897
14152,35,01,2016-05-05,5.9746772897
12431,30,01,2016-05-20,5.2921539288
63609,35,01,2016-02-04,5.9746772897
86362,40,01,2016-05-26,5.9746772897
5722,30,01,2016-05-01,6.2920545271
33686,35,01,2016-02-06,6.2920545271
69647,30,01,2016-06-23,5.2921539288
79000,35,01,2016-03-28,5.7227683627
76209,35,01,2016-01-30,6.2920545271
2733,30,01,2016-04-21,5.7227683627
26644,40,02,2016-03-17,5.2921539288
26736,30,02,2016-06-02,5.2921539288
17554,25,01,2015-12-14,5.2921539288
6817,35,01,2016-03-15,5.7227683627
23408,25,01,2016-03-31,5.2921539288
78572,40,01,2016-06-16,6.2920545271
77167,25,01,2016-05-01,5.7227683627
31537,30,01,2015-12-29,5.9746772897
57989,45,01,2016-02-12,6.1534138563
48628,30,01,2016-06-29,6.2920545271
28125,45,01,2016-04-07,5.7227683627
45403,30,01,2016-05-31,5.2921539288
58847,25,01,2016-04-29,6.1534138563
21293,30,01,2016-05-01,6.2920545271
40271,40,01,2016-06-29,6.2920545271
35731,30,01,2016-03-24,5.9746772897
12154,30,01,2016-03-31,5.7227683627
59729,30,01,2016-02-11,5.2921539288
27084,30,01,2016-06-11,6.2920545271
56421,35,01,2016-01-28,5.2921539288
78733,35,01,2016-05-24,5.9746772897
85573,30,01,2015-12-18,5.9746772897
26959,30,01,2016-04-20,6.2920545271
31152,30,01,2015-12-18,5.2921539288
15013,30,02,2016-04-02,5.2921539288
1002,30,01,2016-01-14,5.2921539288
38518,30,01,2016-05-17,6.2920545271
41767,40,01,2016-03-16,5.9746772897
65416,30,02,2016-02-16,5.7227683627
81400,30,01,2016-03-29,5.9746772897
9810,40,01,2015-12-02,6.2920545271
74588,30,01,2016-06-16,5.7227683627
40525,40,01,2016-04-17,5.9746772897
13842,40,01,2016-06-27,6.2920545271
82460,35,01,2015-12-02,5.7227683627
48322,30,01,2016-06-01,6.1534138563
45604,35,01,2016-02-19,5.7227683627
26966,40,01,2016-05-12,5.7227683627
76195,45,01,2016-01-28,6.1534138563
43997,30,01,2016-05-20,6.2920545271
72271,30,02,2016-02-23,6.1534138563
33272,30,01,2015-12-12,5.7227683627
64153,30,01,2016-02-25,5.2921539288
41309,35,01,2016-06-25,5.2921539288
22062,40,01,2016-04-20,6.2920545271
53301,40,01,2016-01-29,5.9746772897
75601,35,01,2016-01-31,6.1534138563
85787,35,01,2016-02-14,6.2920545271
19260,40,01,2016-06-30,5.7227683627
89989,35,01,2016-04-19,6.1534138563
66028,35,01,2015-12-23,6.2920545271
52079,30,01,2016-06-28,5.7227683627
14692,50,01,2015-12-31,5.9746772897
29158,35,01,2016-06-02,6.2920545271
86861,30,01,2016-04-20,6.2920545271
52798,35,01,2015-12-30,6.1534138563
271,30,02,2016-02-06,5.7227683627
45472,45,01,2016-04-26,5.9746772897
52338,35,01,2016-01-06,6.1534138563
58000,40,01,2016-04-22,5.9746772897
84726,35,01,2016-04-30,6.1534138563
70089,30,01,2016-06-22,6.1534138563
10138,30,01,2016-06-18,6.2920545271
28680,35,01,2016-04-15,5.9746772897
89072,40,01,2016-06-22,6.1534138563
2503,35,01,2016-03-23,6.1534138563
54877,25,01,2016-04-16,5.2921539288
68558,30,01,2016-01-31,6.2920545271
81105,35,01,2016-02-16,6.2920545271
11575,30,01,2015-12-17,5.7227683627
57208,40,01,2016-02-04,6.2920545271
55927,40,01,2016-03-26,6.1534138563
45007,30,01,2016-01-31,6.1534138563
20888,30,01,2016-01-03,6.2920545271
54345,45,01,2016-03-15,6.2920545271
47164,40,01,2015-12-31,5.9746772897
28190,30,01,2016-04-20,6.1534138563
50593,35,01,2015-12-29,6.2920545271
25244,35,02,2016-05-19,5.7227683627
2914,35,02,2016-03-30,5.9746772897
3325,35,01,2016-04-30,6.2920545271
80871,40,01,2016-03-03,6.2920545271
51283,45,01,2016-05-15,6.2920545271
65197,35,01,2015-12-17,6.2920545271
32587,30,02,2015-12-14,6.2920545271
72389,25,01,2016-04-20,5.7227683627
19463,30,01,2016-04-25,6.2920545271
57695,35,01,2016-04-05,6.1534138563
42542,35,01,2015-12-30,6.2920545271
80704,30,02,2016-05-30,6.1534138563
71376,30,01,2016-02-06,5.7227683627
70941,35,01,2016-05-06,6.1534138563
6880,35,01,2016-05-10,6.2920545271
57665,25,01,2015-12-04,5.9746772897
23097,35,01,2015-12-17,6.2920545271
59393,30,01,2016-02-13,5.2921539288
48938,30,01,2016-02-02,6.1534138563
17929,45,01,2016-05-22,6.2920545271
62217,35,01,2016-03-30,5.2921539288
62420,35,01,2016-04-15,5.9746772897
49351,25,01,2016-02-10,5.2921539288
27721,35,01,2016-06-18,6.2920545271
48064,35,01,2016-01-07,5.2921539288
22071,30,01,2015-12-19,5.2921539288
46243,35,01,2015-12-30,6.1534138563
90543,35,01,2016-06-28,6.2920545271
58494,30,01,2016-04-24,5.9746772897
46681,40,01,2015-12-06,6.2920545271
75851,25,01,2016-04-21,5.9746772897
67090,40,02,2016-04-20,6.2920545271
19404,35,01,2016-04-20,5.9746772897
57842,35,01,2016-01-20,6.2920545271
74358,30,01,2016-03-15,6.2920545271
16704,35,01,2015-12-03,5.9746772897
46464,35,01,2016-06-16,6.2920545271
19617,40,01,2016-05-02,5.9746772897
76122,35,01,2016-03-22,5.2921539288
59060,30,01,2016-02-03,6.2920545271
38632,30,01,2016-05-20,6.1534138563
46394,35,01,2015-12-18,6.2920545271
89866,30,01,2016-02-17,5.7227683627
18378,35,01,2016-02-06,5.7227683627
27437,45,01,2016-02-10,5.9746772897
23692,35,01,2016-04-26,5.9746772897
59051,35,01,2016-02-08,5.9746772897
66536,35,01,2016-05-10,6.2920545271
22073,30,01,2016-02-04,5.9746772897
19338,30,01,2016-03-19,5.2921539288
48481,35,01,2016-03-20,5.2921539288
7244,25,01,2016-05-26,5.2921539288
22911,30,01,2016-06-16,5.2921539288
81587,30,01,2016-01-01,5.9746772897
24759,25,01,2016-03-15,5.2921539288
25644,45,01,2016-02-16,5.9746772897
51491,40,02,2016-05-24,5.9746772897
49126,25,01,2016-01-30,5.2921539288
29942,30,02,2016-06-10,6.1534138563
83851,35,01,2016-02-03,6.1534138563
52592,25,01,2016-03-17,5.2921539288
85143,30,01,2016-03-21,5.2921539288
85644,30,01,2016-03-17,6.1534138563
50278,30,01,2016-02-11,5.7227683627
28441,35,01,2016-03-30,5.9746772897
67264,25,01,2016-01-03,5.7227683627
40194,30,01,2015-12-28,5.7227683627
69010,30,01,2016-01-27,5.2921539288
50013,25,01,2016-04-22,5.2921539288
19639,30,02,2016-06-20,5.9746772897
82662,30,01,2016-03-18,6.2920545271
4434,30,01,2016-06-14,5.9746772897
68178,35,02,2016-05-01,6.1534138563
75932,30,01,2016-04-25,5.2921539288
20058,35,01,2016-03-17,6.1534138563
82550,30,01,2016-03-30,5.7227683627
37778,45,01,2016-04-26,6.2920545271
26967,30,01,2016-02-02,5.2921539288
4933,35,02,2016-04-19,6.2920545271
33289,30,01,2016-05-06,6.2920545271
82906,35,01,2016-06-02,5.9746772897
72532,30,01,2016-04-26,5.9746772897
70381,35,01,2016-05-06,6.2920545271
33676,30,01,2016-01-28,5.9746772897
72803,30,01,2015-12-29,5.7227683627
82053,25,01,2016-03-10,5.9746772897
78983,30,01,2015-12-30,5.2921539288
77420,25,01,2015-12-15,6.1534138563
43733,50,01,2016-05-11,5.9746772897
1612,30,01,2015-12-22,5.2921539288
11551,35,01,2016-02-09,6.1534138563
83878,35,01,2016-04-30,6.2920545271
30426,25,01,2015-12-26,5.9746772897
90397,35,01,2016-02-16,6.2920545271
66747,25,01,2016-05-04,6.1534138563
22517,30,01,2016-05-04,6.1534138563
43981,30,01,2016-05-07,5.7227683627
9597,40,01,2016-06-25,5.2921539288
67847,25,01,2016-02-17,5.7227683627
72766,35,01,2015-12-30,6.2920545271
55881,40,01,2016-01-30,5.2921539288
1071,25,01,2016-03-12,5.7227683627
57343,30,01,2016-01-01,5.2921539288
53041,35,01,2016-03-17,5.2921539288
17837,30,01,2016-04-26,5.7227683627
87773,30,01,2016-01-28,5.9746772897
11670,35,01,2016-01-28,5.9746772897
80484,35,01,2016-04-20,6.2920545271
63068,35,01,2016-02-02,5.7227683627
3554,30,01,2016-01-28,6.2920545271
76593,35,01,2016-04-14,6.1534138563
84241,45,01,2016-02-01,6.2920545271
82383,25,01,2016-03-13,5.7227683627
21692,35,01,2015-12-03,6.2920545271
24848,45,01,2016-01-19,6.2920545271
10201,30,01,2016-03-17,5.9746772897
3686,30,01,2016-05-12,5.2921539288
52797,35,02,2016-01-28,5.2921539288
79260,30,01,2016-01-27,6.2920545271
10177,30,01,2016-04-02,5.9746772897
1557,30,01,2016-05-30,5.7227683627
54772,25,01,2016-03-19,5.2921539288
87346,35,01,2016-05-19,5.7227683627
29392,25,01,2016-04-20,6.2920545271
39501,35,01,2016-03-19,5.9746772897
70098,35,01,2016-01-28,5.9746772897
82569,30,01,2016-03-22,5.7227683627
78085,30,02,2016-03-14,5.2921539288
54541,25,01,2016-03-11,5.2921539288
61969,30,01,2016-05-10,5.7227683627
2665,50,01,2016-01-05,6.2920545271
66921,30,01,2016-05-06,5.9746772897
33178,30,01,2015-12-02,5.9746772897
45803,25,01,2016-01-28,5.9746772897
19408,30,01,2015-12-17,5.9746772897
49091,30,01,2016-03-13,5.7227683627
20533,30,02,2016-01-27,5.2921539288
64896,30,01,2016-02-03,5.9746772897
12376,35,01,2016-05-21,6.1534138563
56796,30,02,2016-03-15,5.7227683627
10787,30,01,2016-02-16,6.2920545271
83697,30,01,2016-02-15,5.9746772897
26484,45,01,2015-12-31,6.2920545271
82329,35,01,2016-03-29,5.7227683627
4710,35,01,2016-03-18,5.9746772897
24061,45,01,2016-01-28,5.2921539288
7324,35,02,2015-12-17,5.9746772897
33587,30,01,2016-05-04,5.9746772897
37351,25,01,2016-01-29,5.9746772897
11289,30,01,2016-05-10,5.7227683627
82615,40,01,2016-06-16,6.2920545271
77298,35,01,2015-12-31,5.2921539288
29861,40,01,2016-03-21,5.2921539288
90482,35,01,2016-02-16,5.9746772897
31948,40,01,2016-03-04,6.2920545271
15087,30,02,2016-01-28,5.9746772897
4517,30,02,2016-03-07,5.9746772897
43782,30,01,2016-03-15,6.2920545271
67512,40,01,2016-06-19,6.2920545271
12818,30,01,2016-01-28,5.2921539288
41768,35,01,2016-06-16,6.2920545271
10278,40,01,2016-04-14,6.2920545271
18964,35,01,2016-02-09,5.9746772897
9542,35,01,2016-02-07,5.9746772897
84526,35,01,2016-06-16,5.9746772897
17339,35,01,2016-02-16,6.1534138563
26305,35,01,2016-03-15,5.7227683627
24424,45,01,2016-05-14,5.2921539288
42171,40,01,2016-06-16,6.2920545271
63295,40,01,2016-02-22,6.1534138563
88710,30,01,2015-12-17,5.9746772897
32408,35,02,2016-06-16,5.7227683627
30041,30,02,2016-03-29,5.9746772897
82718,40,01,2016-05-23,6.1534138563
59505,35,02,2016-01-14,5.9746772897
61097,25,01,2016-03-19,5.2921539288
50139,35,01,2016-04-19,5.7227683627
43297,30,01,2016-03-19,5.2921539288
84325,30,01,2016-02-12,5.2921539288
2516,30,01,2016-03-26,6.2920545271
24947,30,02,2016-02-19,6.1534138563
78063,45,01,2016-01-08,6.2920545271
85266,30,01,2016-03-29,5.2921539288
71454,25,02,2016-02-06,5.2921539288
19073,35,01,2016-05-05,6.2920545271
57104,35,01,2016-04-28,5.7227683627
9498,30,01,2016-04-16,6.2920545271
54230,35,01,2016-06-07,6.2920545271
13784,30,01,2016-02-29,5.7227683627
53390,40,01,2016-03-15,5.2921539288
16990,30,01,2016-05-24,5.2921539288
84426,30,01,2016-03-24,5.7227683627
81900,45,01,2016-01-27,5.7227683627
77218,30,02,2016-03-29,5.2921539288
78053,30,01,2016-06-28,6.1534138563
72008,30,01,2016-04-20,6.2920545271
48597,30,01,2016-06-22,5.2921539288
86346,30,01,2016-02-05,6.1534138563
66452,40,01,2016-06-10,6.1534138563
72450,30,01,2016-02-17,6.2920545271
89916,40,01,2016-01-28,5.9746772897
78839,30,02,2016-01-19,6.1534138563
64844,25,01,2016-05-20,5.2921539288
66012,25,02,2015-12-21,5.7227683627
13151,30,01,2016-05-04,5.2921539288
62499,35,01,2016-01-28,5.9746772897
66587,25,02,2016-05-28,5.2921539288
67236,30,01,2016-01-05,5.9746772897
50130,30,01,2016-05-29,6.1534138563
70011,35,01,2016-05-19,6.2920545271
34415,25,01,2016-06-10,5.2921539288
55531,30,01,2016-02-11,5.9746772897
4474,30,01,2016-02-16,6.1534138563
79543,40,01,2016-03-27,5.9746772897
55173,25,01,2016-04-17,5.7227683627
58711,25,01,2016-06-10,5.9746772897
5149,40,01,2016-02-29,5.7227683627
81837,25,01,2016-06-16,5.2921539288
2115,40,01,2016-02-16,6.2920545271
40012,30,01,2016-05-29,5.2921539288
20359,25,01,2016-04-01,5.2921539288
